0 , 0 , 0 , 0 , 0
24 , 24 , 0 , 0 , 4336
48 , 48 , 0 , 0 , 9912
72 , 72 , 0 , 0 , 34107
96 , 96 , 12 , 12 , 42506
120 , 122 , 36 , 36 , 53099
144 , 146 , 58 , 58 , 62801
168 , 170 , 81 , 81 , 82717
192 , 194 , 103 , 103 , 93782
216 , 218 , 127 , 127 , 100911
240 , 242 , 151 , 151 , 104050
264 , 266 , 174 , 174 , 107434
288 , 290 , 182 , 182 , 109498
312 , 314 , 182 , 182 , 111690
334 , 336 , 182 , 182 , 114443
354 , 356 , 182 , 182 , 129602
364 , 366 , 182 , 182 , 130386
364 , 366 , 182 , 182 , 130386
364 , 366 , 182 , 182 , 130386
374 , 376 , 182 , 182 , 131169
375 , 377 , 182 , 182 , 132712
380 , 382 , 182 , 182 , 133102
380 , 382 , 182 , 182 , 133102
384 , 386 , 182 , 182 , 133297
384 , 386 , 182 , 182 , 133297
394 , 396 , 182 , 182 , 157590
418 , 420 , 182 , 182 , 166612
442 , 444 , 187 , 187 , 182768
466 , 468 , 200 , 200 , 198144
490 , 492 , 210 , 210 , 208410
514 , 516 , 231 , 231 , 222307
538 , 540 , 253 , 253 , 227915
562 , 564 , 275 , 275 , 241135
586 , 588 , 297 , 297 , 247366
610 , 612 , 311 , 311 , 252834
634 , 636 , 315 , 315 , 261640
658 , 660 , 326 , 326 , 276843
682 , 684 , 349 , 349 , 281859
706 , 708 , 373 , 373 , 285205
730 , 732 , 397 , 397 , 290132
754 , 756 , 414 , 414 , 302055
778 , 780 , 430 , 430 , 308957
802 , 804 , 440 , 440 , 320056
826 , 828 , 460 , 460 , 324990
850 , 852 , 483 , 483 , 327198
874 , 876 , 493 , 493 , 330110
898 , 900 , 511 , 511 , 337036
922 , 924 , 526 , 526 , 342188
946 , 948 , 550 , 550 , 373904
970 , 972 , 574 , 574 , 378693
994 , 996 , 598 , 598 , 398099
1018 , 1026 , 622 , 628 , 401742
1042 , 1050 , 646 , 652 , 405957
1066 , 1077 , 669 , 675 , 416915
1090 , 1102 , 693 , 700 , 433460
1114 , 1136 , 711 , 720 , 437342
