24 , 24 , 0 , 0 , 2663
48 , 48 , 0 , 0 , 7513
72 , 72 , 0 , 0 , 11581
96 , 96 , 0 , 0 , 25122
120 , 120 , 2 , 2 , 41090
144 , 144 , 2 , 2 , 43074
168 , 168 , 2 , 2 , 65118
192 , 192 , 5 , 5 , 72394
216 , 216 , 6 , 6 , 78387
240 , 240 , 7 , 7 , 95198
264 , 264 , 7 , 7 , 109844
288 , 288 , 7 , 7 , 119884
312 , 312 , 8 , 8 , 122730
336 , 336 , 8 , 8 , 131520
360 , 360 , 8 , 8 , 137034
383 , 383 , 8 , 8 , 149700
407 , 407 , 8 , 8 , 152384
431 , 431 , 8 , 8 , 160124
455 , 455 , 15 , 15 , 191804
479 , 479 , 25 , 25 , 200869
503 , 503 , 49 , 49 , 218903
527 , 527 , 73 , 73 , 234015
551 , 551 , 97 , 97 , 241418
575 , 575 , 121 , 121 , 264894
599 , 599 , 145 , 145 , 285204
623 , 623 , 169 , 169 , 294782
647 , 647 , 193 , 193 , 297147
671 , 671 , 217 , 217 , 300443
695 , 695 , 241 , 241 , 305665
719 , 719 , 265 , 265 , 309040
743 , 743 , 289 , 289 , 314207
767 , 767 , 313 , 313 , 319486
791 , 791 , 337 , 337 , 328575
815 , 815 , 361 , 361 , 333631
839 , 839 , 380 , 380 , 346672
863 , 863 , 388 , 388 , 351077
887 , 887 , 390 , 390 , 362009
911 , 911 , 390 , 390 , 365710
928 , 928 , 390 , 390 , 369960
948 , 948 , 390 , 390 , 374613
948 , 948 , 390 , 390 , 374613
973 , 973 , 391 , 391 , 394496
974 , 974 , 391 , 391 , 394718
